,Time,RPM,MPH,Throttle,Load,Fuel Status
2353,12:33:15.84356,2007,49.098819142299995,21.1764705882,27.843137254899997,200
2354,12:33:15.477575,2003,48.4773151025,21.568627450999998,27.450980392199998,200
2355,12:33:15.804666,1993,48.4773151025,20.0,15.2941176471,200
2356,12:33:16.177826,1951,48.4773151025,17.6470588235,13.333333333299999,200
2357,12:33:16.531008,1976,47.8558110628,17.254901960799998,12.1568627451,200
2358,12:33:16.877903,1962,47.8558110628,16.862745097999998,12.1568627451,200
2359,12:33:17.227192,1949,47.234307023,16.862745097999998,16.0784313725,200
2360,12:33:17.565517,1944,47.234307023,18.431372549000002,18.8235294118,200
2361,12:33:17.933842,1942,46.6128029832,19.2156862745,21.568627450999998,200
2362,12:33:18.278288,1922,46.6128029832,20.0,23.529411764699997,200
2363,12:33:18.627443,1913,46.6128029832,20.7843137255,26.2745098039,200
2364,12:33:18.990771,1910,46.6128029832,21.568627450999998,31.3725490196,200
2365,12:33:19.334013,1903,45.991298943400004,22.3529411765,33.725490196100004,200
2366,12:33:19.675409,1900,45.991298943400004,22.745098039200002,37.6470588235,200
2367,12:33:20.98081,1899,45.991298943400004,23.137254902,40.0,200
2368,12:33:20.447422,1894,45.991298943400004,23.137254902,33.3333333333,200
2369,12:33:20.798352,1881,45.991298943400004,18.431372549000002,11.372549019600001,400
2370,12:33:21.147593,1909,45.3697949037,17.254901960799998,11.372549019600001,400
2371,12:33:21.474552,1860,45.3697949037,17.254901960799998,12.5490196078,400
2372,12:33:21.823939,1840,44.7482908639,17.254901960799998,12.9411764706,400
2373,12:33:22.174723,1818,44.1267868241,17.254901960799998,13.333333333299999,400
2374,12:33:22.524120,1809,44.1267868241,17.6470588235,13.333333333299999,400
2375,12:33:22.873706,1791,43.5052827843,17.6470588235,13.725490196099999,400
2376,12:33:23.224286,1772,42.8837787446,17.6470588235,13.725490196099999,400
2377,12:33:23.597469,1752,42.8837787446,17.6470588235,13.333333333299999,400
2378,12:33:23.924540,1742,42.2622747048,17.6470588235,13.333333333299999,400
2379,12:33:24.274080,1721,42.2622747048,17.6470588235,13.333333333299999,400
2380,12:33:24.624624,1706,41.0192666252,17.6470588235,13.333333333299999,400
